Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-11-28 14:03:45,SMP04,Laboratory 207,18.233,2255.178
2024-11-28 14:03:57,SMP04,Laboratory 207,18.22,2255.482
2024-11-28 14:04:09,SMP04,Laboratory 207,18.22,2255.482
2024-11-28 14:04:22,SMP04,Laboratory 207,18.22,2255.482
2024-11-28 14:04:34,SMP04,Laboratory 207,18.22,2255.482
2024-11-28 14:04:46,SMP04,Laboratory 207,18.22,2255.482
2024-11-28 14:04:58,SMP04,Laboratory 207,18.27,2255.786
2024-11-28 14:05:10,SMP04,Laboratory 207,18.27,2255.786
2024-11-28 14:05:22,SMP04,Laboratory 207,18.27,2255.786
2024-11-28 14:05:34,SMP04,Laboratory 207,18.27,2255.786
2024-11-28 14:05:46,SMP04,Laboratory 207,18.27,2255.786
2024-11-28 14:05:58,SMP04,Laboratory 207,18.23,2256.09
2024-11-28 14:06:10,SMP04,Laboratory 207,18.23,2256.09
2024-11-28 14:06:23,SMP04,Laboratory 207,18.23,2256.09
2024-11-28 14:06:35,SMP04,Laboratory 207,18.23,2256.09
2024-11-28 14:06:47,SMP04,Laboratory 207,18.23,2256.09
2024-11-28 14:06:59,SMP04,Laboratory 207,18.265,2256.394
2024-11-28 14:07:11,SMP04,Laboratory 207,18.265,2256.394
2024-11-28 14:07:23,SMP04,Laboratory 207,18.265,2256.394
2024-11-28 14:07:35,SMP04,Laboratory 207,18.265,2256.394
2024-11-28 14:07:47,SMP04,Laboratory 207,18.265,2256.394
2024-11-28 14:07:59,SMP04,Laboratory 207,18.268,2256.698
2024-11-28 14:08:11,SMP04,Laboratory 207,18.268,2256.698
2024-11-28 14:08:24,SMP04,Laboratory 207,18.268,2256.698
2024-11-28 14:08:36,SMP04,Laboratory 207,18.268,2256.698
2024-11-28 14:08:48,SMP04,Laboratory 207,18.268,2256.698
2024-11-28 14:09:00,SMP04,Laboratory 207,18.27,2257.003
2024-11-28 14:09:12,SMP04,Laboratory 207,18.27,2257.003
2024-11-28 14:09:24,SMP04,Laboratory 207,18.27,2257.003
2024-11-28 14:09:36,SMP04,Laboratory 207,18.27,2257.003
2024-11-28 14:09:48,SMP04,Laboratory 207,18.27,2257.003
2024-11-28 14:10:02,SMP04,Laboratory 207,18.263,2257.307
2024-11-28 14:10:14,SMP04,Laboratory 207,18.263,2257.307
2024-11-28 14:10:27,SMP04,Laboratory 207,18.263,2257.307
2024-11-28 14:10:39,SMP04,Laboratory 207,18.263,2257.307
2024-11-28 14:10:51,SMP04,Laboratory 207,18.263,2257.307
2024-11-28 14:11:03,SMP04,Laboratory 207,18.238,2257.611
2024-11-28 14:11:15,SMP04,Laboratory 207,18.238,2257.611
2024-11-28 14:11:27,SMP04,Laboratory 207,18.238,2257.611
2024-11-28 14:11:39,SMP04,Laboratory 207,18.238,2257.611
2024-11-28 14:11:51,SMP04,Laboratory 207,18.238,2257.611
2024-11-28 14:12:04,SMP04,Laboratory 207,18.237,2257.915
2024-11-28 14:12:16,SMP04,Laboratory 207,18.237,2257.915
2024-11-28 14:12:28,SMP04,Laboratory 207,18.237,2257.915
2024-11-28 14:12:40,SMP04,Laboratory 207,18.237,2257.915
2024-11-28 14:12:52,SMP04,Laboratory 207,18.237,2257.915
2024-11-28 14:13:04,SMP04,Laboratory 207,18.237,2258.219
2024-11-28 14:13:16,SMP04,Laboratory 207,18.237,2258.219
2024-11-28 14:13:29,SMP04,Laboratory 207,18.237,2258.219
2024-11-28 14:13:41,SMP04,Laboratory 207,18.237,2258.219
2024-11-28 14:13:53,SMP04,Laboratory 207,18.26,2258.524
2024-11-28 14:14:05,SMP04,Laboratory 207,18.26,2258.524
2024-11-28 14:14:17,SMP04,Laboratory 207,18.26,2258.524
2024-11-28 14:14:29,SMP04,Laboratory 207,18.26,2258.524
2024-11-28 14:14:41,SMP04,Laboratory 207,18.26,2258.524
2024-11-28 14:14:53,SMP04,Laboratory 207,18.27,2258.828
2024-11-28 14:15:05,SMP04,Laboratory 207,18.27,2258.828
2024-11-28 14:15:17,SMP04,Laboratory 207,18.27,2258.828
2024-11-28 14:15:30,SMP04,Laboratory 207,18.27,2258.828
2024-11-28 14:15:42,SMP04,Laboratory 207,18.27,2258.828
2024-11-28 14:15:54,SMP04,Laboratory 207,18.224,2259.132
2024-11-28 14:16:06,SMP04,Laboratory 207,18.224,2259.132
2024-11-28 14:16:18,SMP04,Laboratory 207,18.224,2259.132
2024-11-28 14:16:30,SMP04,Laboratory 207,18.224,2259.132
2024-11-28 14:16:42,SMP04,Laboratory 207,18.224,2259.132
2024-11-28 14:16:54,SMP04,Laboratory 207,18.243,2259.436
2024-11-28 14:17:06,SMP04,Laboratory 207,18.243,2259.436
2024-11-28 14:17:18,SMP04,Laboratory 207,18.243,2259.436
2024-11-28 14:17:30,SMP04,Laboratory 207,18.243,2259.436
2024-11-28 14:17:43,SMP04,Laboratory 207,18.243,2259.436
2024-11-28 14:17:55,SMP04,Laboratory 207,18.225,2259.74
2024-11-28 14:18:07,SMP04,Laboratory 207,18.225,2259.74
2024-11-28 14:18:19,SMP04,Laboratory 207,18.225,2259.74
2024-11-28 14:18:31,SMP04,Laboratory 207,18.225,2259.74
2024-11-28 14:18:43,SMP04,Laboratory 207,18.225,2259.74
2024-11-28 14:18:55,SMP04,Laboratory 207,18.267,2260.044
2024-11-28 14:19:07,SMP04,Laboratory 207,18.267,2260.044
2024-11-28 14:19:19,SMP04,Laboratory 207,18.267,2260.044
2024-11-28 14:19:31,SMP04,Laboratory 207,18.267,2260.044
2024-11-28 14:19:44,SMP04,Laboratory 207,18.267,2260.044
2024-11-28 14:19:56,SMP04,Laboratory 207,18.244,2260.348
2024-11-28 14:20:09,SMP04,Laboratory 207,18.244,2260.348
2024-11-28 14:20:21,SMP04,Laboratory 207,18.244,2260.348
2024-11-28 14:20:33,SMP04,Laboratory 207,18.244,2260.348
2024-11-28 14:20:45,SMP04,Laboratory 207,18.244,2260.348
2024-11-28 14:20:57,SMP04,Laboratory 207,18.224,2260.653
2024-11-28 14:21:09,SMP04,Laboratory 207,18.224,2260.653
2024-11-28 14:21:22,SMP04,Laboratory 207,18.224,2260.653
2024-11-28 14:21:34,SMP04,Laboratory 207,18.224,2260.653
2024-11-28 14:21:46,SMP04,Laboratory 207,18.224,2260.653
2024-11-28 14:21:58,SMP04,Laboratory 207,18.21,2260.957
2024-11-28 14:22:10,SMP04,Laboratory 207,18.21,2260.957
2024-11-28 14:22:22,SMP04,Laboratory 207,18.21,2260.957
2024-11-28 14:22:34,SMP04,Laboratory 207,18.21,2260.957
2024-11-28 14:22:47,SMP04,Laboratory 207,18.21,2260.957
2024-11-28 14:22:59,SMP04,Laboratory 207,18.282,2261.261
2024-11-28 14:23:11,SMP04,Laboratory 207,18.282,2261.261
2024-11-28 14:23:23,SMP04,Laboratory 207,18.282,2261.261
2024-11-28 14:23:35,SMP04,Laboratory 207,18.282,2261.261
2024-11-28 14:23:47,SMP04,Laboratory 207,18.282,2261.261
2024-11-28 14:23:59,SMP04,Laboratory 207,18.258,2261.565
2024-11-28 14:24:11,SMP04,Laboratory 207,18.258,2261.565
2024-11-28 14:24:23,SMP04,Laboratory 207,18.258,2261.565
2024-11-28 14:24:35,SMP04,Laboratory 207,18.258,2261.565
2024-11-28 14:24:47,SMP04,Laboratory 207,18.258,2261.565
2024-11-28 14:25:00,SMP04,Laboratory 207,18.2,2261.869
2024-11-28 14:25:12,SMP04,Laboratory 207,18.2,2261.869
2024-11-28 14:25:24,SMP04,Laboratory 207,18.2,2261.869
2024-11-28 14:25:36,SMP04,Laboratory 207,18.2,2261.869
2024-11-28 14:25:48,SMP04,Laboratory 207,18.2,2261.869
2024-11-28 14:26:00,SMP04,Laboratory 207,18.245,2262.173
2024-11-28 14:26:12,SMP04,Laboratory 207,18.245,2262.173
2024-11-28 14:26:24,SMP04,Laboratory 207,18.245,2262.173
2024-11-28 14:26:36,SMP04,Laboratory 207,18.245,2262.173
2024-11-28 14:26:48,SMP04,Laboratory 207,18.245,2262.173
2024-11-28 14:27:00,SMP04,Laboratory 207,18.245,2262.477
2024-11-28 14:27:13,SMP04,Laboratory 207,18.245,2262.477
2024-11-28 14:27:25,SMP04,Laboratory 207,18.245,2262.477
2024-11-28 14:27:37,SMP04,Laboratory 207,18.245,2262.477
2024-11-28 14:27:49,SMP04,Laboratory 207,18.245,2262.477
2024-11-28 14:28:01,SMP04,Laboratory 207,18.276,2262.781
2024-11-28 14:28:13,SMP04,Laboratory 207,18.276,2262.781
2024-11-28 14:28:25,SMP04,Laboratory 207,18.276,2262.781
2024-11-28 14:28:37,SMP04,Laboratory 207,18.276,2262.781
2024-11-28 14:28:50,SMP04,Laboratory 207,18.276,2262.781
2024-11-28 14:29:02,SMP04,Laboratory 207,18.237,2263.085
2024-11-28 14:29:14,SMP04,Laboratory 207,18.237,2263.085
2024-11-28 14:29:26,SMP04,Laboratory 207,18.237,2263.085
2024-11-28 14:29:38,SMP04,Laboratory 207,18.237,2263.085
2024-11-28 14:29:50,SMP04,Laboratory 207,18.237,2263.085
2024-11-28 14:30:05,SMP04,Laboratory 207,18.264,2263.39
2024-11-28 14:30:17,SMP04,Laboratory 207,18.264,2263.39
2024-11-28 14:30:29,SMP04,Laboratory 207,18.264,2263.39
2024-11-28 14:30:42,SMP04,Laboratory 207,18.264,2263.39
2024-11-28 14:30:54,SMP04,Laboratory 207,18.26,2263.693
2024-11-28 14:31:06,SMP04,Laboratory 207,18.26,2263.693
2024-11-28 14:31:18,SMP04,Laboratory 207,18.26,2263.693
2024-11-28 14:31:30,SMP04,Laboratory 207,18.26,2263.693
2024-11-28 14:31:42,SMP04,Laboratory 207,18.26,2263.693
2024-11-28 14:31:54,SMP04,Laboratory 207,18.255,2263.997
2024-11-28 14:32:06,SMP04,Laboratory 207,18.255,2263.997
2024-11-28 14:32:18,SMP04,Laboratory 207,18.255,2263.997
2024-11-28 14:32:30,SMP04,Laboratory 207,18.255,2263.997
2024-11-28 14:32:42,SMP04,Laboratory 207,18.255,2263.997
2024-11-28 14:32:55,SMP04,Laboratory 207,18.21,2264.302
2024-11-28 14:33:07,SMP04,Laboratory 207,18.21,2264.302
2024-11-28 14:33:19,SMP04,Laboratory 207,18.21,2264.302
2024-11-28 14:33:31,SMP04,Laboratory 207,18.21,2264.302
2024-11-28 14:33:43,SMP04,Laboratory 207,18.21,2264.302
2024-11-28 14:33:55,SMP04,Laboratory 207,18.227,2264.606
2024-11-28 14:34:07,SMP04,Laboratory 207,18.227,2264.606
2024-11-28 14:34:19,SMP04,Laboratory 207,18.227,2264.606
2024-11-28 14:34:31,SMP04,Laboratory 207,18.227,2264.606
2024-11-28 14:34:44,SMP04,Laboratory 207,18.227,2264.606
2024-11-28 14:34:56,SMP04,Laboratory 207,18.257,2264.91
2024-11-28 14:35:08,SMP04,Laboratory 207,18.257,2264.91
2024-11-28 14:35:20,SMP04,Laboratory 207,18.257,2264.91
2024-11-28 14:35:32,SMP04,Laboratory 207,18.257,2264.91
2024-11-28 14:35:44,SMP04,Laboratory 207,18.257,2264.91
2024-11-28 14:35:56,SMP04,Laboratory 207,18.236,2265.214
2024-11-28 14:36:08,SMP04,Laboratory 207,18.236,2265.214
2024-11-28 14:36:21,SMP04,Laboratory 207,18.236,2265.214
2024-11-28 14:36:33,SMP04,Laboratory 207,18.236,2265.214
2024-11-28 14:36:45,SMP04,Laboratory 207,18.236,2265.214
2024-11-28 14:36:57,SMP04,Laboratory 207,18.212,2265.518
2024-11-28 14:37:09,SMP04,Laboratory 207,18.212,2265.518
2024-11-28 14:37:21,SMP04,Laboratory 207,18.212,2265.518
2024-11-28 14:37:33,SMP04,Laboratory 207,18.212,2265.518
2024-11-28 14:37:45,SMP04,Laboratory 207,18.212,2265.518
2024-11-28 14:37:57,SMP04,Laboratory 207,18.226,2265.822
2024-11-28 14:38:09,SMP04,Laboratory 207,18.226,2265.822
2024-11-28 14:38:21,SMP04,Laboratory 207,18.226,2265.822
2024-11-28 14:38:34,SMP04,Laboratory 207,18.226,2265.822
2024-11-28 14:38:46,SMP04,Laboratory 207,18.226,2265.822
2024-11-28 14:38:58,SMP04,Laboratory 207,18.212,2266.126
2024-11-28 14:39:10,SMP04,Laboratory 207,18.212,2266.126
2024-11-28 14:39:22,SMP04,Laboratory 207,18.212,2266.126
2024-11-28 14:39:34,SMP04,Laboratory 207,18.212,2266.126
2024-11-28 14:39:46,SMP04,Laboratory 207,18.212,2266.126
2024-11-28 14:39:58,SMP04,Laboratory 207,18.275,2266.43
2024-11-28 14:40:12,SMP04,Laboratory 207,18.275,2266.43
2024-11-28 14:40:24,SMP04,Laboratory 207,18.275,2266.43
2024-11-28 14:40:36,SMP04,Laboratory 207,18.275,2266.43
2024-11-28 14:40:48,SMP04,Laboratory 207,18.275,2266.43
2024-11-28 14:41:00,SMP04,Laboratory 207,18.249,2266.734
2024-11-28 14:41:12,SMP04,Laboratory 207,18.249,2266.734
2024-11-28 14:41:24,SMP04,Laboratory 207,18.249,2266.734
2024-11-28 14:41:36,SMP04,Laboratory 207,18.249,2266.734
2024-11-28 14:41:48,SMP04,Laboratory 207,18.249,2266.734
2024-11-28 14:42:01,SMP04,Laboratory 207,18.242,2267.039
2024-11-28 14:42:13,SMP04,Laboratory 207,18.242,2267.039
2024-11-28 14:42:25,SMP04,Laboratory 207,18.242,2267.039
2024-11-28 14:42:37,SMP04,Laboratory 207,18.242,2267.039
2024-11-28 14:42:49,SMP04,Laboratory 207,18.242,2267.039
2024-11-28 14:43:01,SMP04,Laboratory 207,18.249,2267.342
2024-11-28 14:43:13,SMP04,Laboratory 207,18.249,2267.342
2024-11-28 14:43:25,SMP04,Laboratory 207,18.249,2267.342
2024-11-28 14:43:37,SMP04,Laboratory 207,18.249,2267.342
2024-11-28 14:43:50,SMP04,Laboratory 207,18.249,2267.342
2024-11-28 14:44:02,SMP04,Laboratory 207,18.286,2267.647
2024-11-28 14:44:14,SMP04,Laboratory 207,18.286,2267.647
2024-11-28 14:44:26,SMP04,Laboratory 207,18.286,2267.647
2024-11-28 14:44:38,SMP04,Laboratory 207,18.286,2267.647
2024-11-28 14:44:50,SMP04,Laboratory 207,18.286,2267.647
2024-11-28 14:45:02,SMP04,Laboratory 207,18.193,2267.951
2024-11-28 14:45:14,SMP04,Laboratory 207,18.193,2267.951
2024-11-28 14:45:26,SMP04,Laboratory 207,18.193,2267.951
2024-11-28 14:45:39,SMP04,Laboratory 207,18.193,2267.951
2024-11-28 14:45:51,SMP04,Laboratory 207,18.193,2267.951
2024-11-28 14:46:03,SMP04,Laboratory 207,18.235,2268.255
2024-11-28 14:46:15,SMP04,Laboratory 207,18.235,2268.255
2024-11-28 14:46:27,SMP04,Laboratory 207,18.235,2268.255
2024-11-28 14:46:39,SMP04,Laboratory 207,18.235,2268.255
2024-11-28 14:46:51,SMP04,Laboratory 207,18.235,2268.255
2024-11-28 14:47:03,SMP04,Laboratory 207,18.239,2268.559
2024-11-28 14:47:15,SMP04,Laboratory 207,18.239,2268.559
2024-11-28 14:47:27,SMP04,Laboratory 207,18.239,2268.559
2024-11-28 14:47:40,SMP04,Laboratory 207,18.239,2268.559
2024-11-28 14:47:52,SMP04,Laboratory 207,18.239,2268.559
2024-11-28 14:48:04,SMP04,Laboratory 207,18.224,2268.863
2024-11-28 14:48:16,SMP04,Laboratory 207,18.224,2268.863
2024-11-28 14:48:28,SMP04,Laboratory 207,18.224,2268.863
2024-11-28 14:48:40,SMP04,Laboratory 207,18.224,2268.863
2024-11-28 14:48:52,SMP04,Laboratory 207,18.224,2268.863
2024-11-28 14:49:04,SMP04,Laboratory 207,18.257,2269.167
2024-11-28 14:49:17,SMP04,Laboratory 207,18.257,2269.167
2024-11-28 14:49:29,SMP04,Laboratory 207,18.257,2269.167
2024-11-28 14:49:41,SMP04,Laboratory 207,18.257,2269.167
2024-11-28 14:49:53,SMP04,Laboratory 207,18.249,2269.471
2024-11-28 14:50:07,SMP04,Laboratory 207,18.249,2269.471
2024-11-28 14:50:19,SMP04,Laboratory 207,18.249,2269.471
2024-11-28 14:50:31,SMP04,Laboratory 207,18.249,2269.471
2024-11-28 14:50:43,SMP04,Laboratory 207,18.249,2269.471
2024-11-28 14:50:55,SMP04,Laboratory 207,18.245,2269.775
2024-11-28 14:51:07,SMP04,Laboratory 207,18.245,2269.775
2024-11-28 14:51:19,SMP04,Laboratory 207,18.245,2269.775
2024-11-28 14:51:31,SMP04,Laboratory 207,18.245,2269.775
2024-11-28 14:51:44,SMP04,Laboratory 207,18.245,2269.775
2024-11-28 14:51:56,SMP04,Laboratory 207,18.237,2270.079
2024-11-28 14:52:08,SMP04,Laboratory 207,18.237,2270.079
2024-11-28 14:52:20,SMP04,Laboratory 207,18.237,2270.079
2024-11-28 14:52:32,SMP04,Laboratory 207,18.237,2270.079
2024-11-28 14:52:44,SMP04,Laboratory 207,18.237,2270.079
2024-11-28 14:52:56,SMP04,Laboratory 207,18.256,2270.383
2024-11-28 14:53:08,SMP04,Laboratory 207,18.256,2270.383
2024-11-28 14:53:21,SMP04,Laboratory 207,18.256,2270.383
2024-11-28 14:53:33,SMP04,Laboratory 207,18.256,2270.383
2024-11-28 14:53:45,SMP04,Laboratory 207,18.256,2270.383
2024-11-28 14:53:57,SMP04,Laboratory 207,18.252,2270.688
2024-11-28 14:54:09,SMP04,Laboratory 207,18.252,2270.688
2024-11-28 14:54:21,SMP04,Laboratory 207,18.252,2270.688
2024-11-28 14:54:33,SMP04,Laboratory 207,18.252,2270.688
2024-11-28 14:54:45,SMP04,Laboratory 207,18.252,2270.688
2024-11-28 14:54:58,SMP04,Laboratory 207,18.257,2270.992
2024-11-28 14:55:10,SMP04,Laboratory 207,18.257,2270.992
2024-11-28 14:55:22,SMP04,Laboratory 207,18.257,2270.992
2024-11-28 14:55:34,SMP04,Laboratory 207,18.257,2270.992
2024-11-28 14:55:46,SMP04,Laboratory 207,18.257,2270.992
2024-11-28 14:55:58,SMP04,Laboratory 207,18.272,2271.296
2024-11-28 14:56:10,SMP04,Laboratory 207,18.272,2271.296
2024-11-28 14:56:23,SMP04,Laboratory 207,18.272,2271.296
2024-11-28 14:56:35,SMP04,Laboratory 207,18.272,2271.296
2024-11-28 14:56:47,SMP04,Laboratory 207,18.272,2271.296
2024-11-28 14:56:59,SMP04,Laboratory 207,18.275,2271.6
2024-11-28 14:57:11,SMP04,Laboratory 207,18.275,2271.6
2024-11-28 14:57:23,SMP04,Laboratory 207,18.275,2271.6
2024-11-28 14:57:35,SMP04,Laboratory 207,18.275,2271.6
2024-11-28 14:57:47,SMP04,Laboratory 207,18.275,2271.6
2024-11-28 14:58:00,SMP04,Laboratory 207,18.261,2271.904
2024-11-28 14:58:12,SMP04,Laboratory 207,18.261,2271.904
2024-11-28 14:58:24,SMP04,Laboratory 207,18.261,2271.904
2024-11-28 14:58:36,SMP04,Laboratory 207,18.261,2271.904
2024-11-28 14:58:48,SMP04,Laboratory 207,18.261,2271.904
2024-11-28 14:59:00,SMP04,Laboratory 207,18.236,2272.209
2024-11-28 14:59:12,SMP04,Laboratory 207,18.236,2272.209
2024-11-28 14:59:24,SMP04,Laboratory 207,18.236,2272.209
2024-11-28 14:59:36,SMP04,Laboratory 207,18.236,2272.209
2024-11-28 14:59:48,SMP04,Laboratory 207,18.236,2272.209
2024-11-28 15:00:02,SMP04,Laboratory 207,18.266,2272.512
2024-11-28 15:00:14,SMP04,Laboratory 207,18.266,2272.512
2024-11-28 15:00:26,SMP04,Laboratory 207,18.266,2272.512
2024-11-28 15:00:38,SMP04,Laboratory 207,18.266,2272.512
2024-11-28 15:00:51,SMP04,Laboratory 207,18.266,2272.512
2024-11-28 15:01:03,SMP04,Laboratory 207,18.228,2272.817
2024-11-28 15:01:15,SMP04,Laboratory 207,18.228,2272.817
2024-11-28 15:01:27,SMP04,Laboratory 207,18.228,2272.817
2024-11-28 15:01:39,SMP04,Laboratory 207,18.228,2272.817
2024-11-28 15:01:51,SMP04,Laboratory 207,18.228,2272.817
2024-11-28 15:02:03,SMP04,Laboratory 207,18.258,2273.121
2024-11-28 15:02:15,SMP04,Laboratory 207,18.258,2273.121
2024-11-28 15:02:27,SMP04,Laboratory 207,18.258,2273.121
2024-11-28 15:02:39,SMP04,Laboratory 207,18.258,2273.121
2024-11-28 15:02:51,SMP04,Laboratory 207,18.258,2273.121
2024-11-28 15:03:04,SMP04,Laboratory 207,18.221,2273.425
2024-11-28 15:03:16,SMP04,Laboratory 207,18.221,2273.425
2024-11-28 15:03:28,SMP04,Laboratory 207,18.221,2273.425
2024-11-28 15:03:40,SMP04,Laboratory 207,18.221,2273.425
2024-11-28 15:03:52,SMP04,Laboratory 207,18.221,2273.425
2024-11-28 15:04:04,SMP04,Laboratory 207,18.239,2273.729
2024-11-28 15:04:16,SMP04,Laboratory 207,18.239,2273.729
2024-11-28 15:04:28,SMP04,Laboratory 207,18.239,2273.729
2024-11-28 15:04:40,SMP04,Laboratory 207,18.239,2273.729
2024-11-28 15:04:53,SMP04,Laboratory 207,18.239,2273.729
2024-11-28 15:05:05,SMP04,Laboratory 207,18.266,2274.033
2024-11-28 15:05:17,SMP04,Laboratory 207,18.266,2274.033
2024-11-28 15:05:29,SMP04,Laboratory 207,18.266,2274.033
2024-11-28 15:05:41,SMP04,Laboratory 207,18.266,2274.033
2024-11-28 15:05:53,SMP04,Laboratory 207,18.244,2274.337
2024-11-28 15:06:05,SMP04,Laboratory 207,18.244,2274.337
2024-11-28 15:06:17,SMP04,Laboratory 207,18.244,2274.337
2024-11-28 15:06:29,SMP04,Laboratory 207,18.244,2274.337
2024-11-28 15:06:41,SMP04,Laboratory 207,18.244,2274.337
2024-11-28 15:06:53,SMP04,Laboratory 207,18.265,2274.641
2024-11-28 15:07:05,SMP04,Laboratory 207,18.265,2274.641
2024-11-28 15:07:18,SMP04,Laboratory 207,18.265,2274.641
2024-11-28 15:07:30,SMP04,Laboratory 207,18.265,2274.641
2024-11-28 15:07:42,SMP04,Laboratory 207,18.265,2274.641
2024-11-28 15:07:54,SMP04,Laboratory 207,18.245,2274.945
2024-11-28 15:08:06,SMP04,Laboratory 207,18.245,2274.945
2024-11-28 15:08:18,SMP04,Laboratory 207,18.245,2274.945
2024-11-28 15:08:30,SMP04,Laboratory 207,18.245,2274.945
2024-11-28 15:08:42,SMP04,Laboratory 207,18.245,2274.945
2024-11-28 15:08:54,SMP04,Laboratory 207,18.211,2275.249
2024-11-28 15:09:06,SMP04,Laboratory 207,18.211,2275.249
2024-11-28 15:09:18,SMP04,Laboratory 207,18.211,2275.249
2024-11-28 15:09:31,SMP04,Laboratory 207,18.211,2275.249
2024-11-28 15:09:43,SMP04,Laboratory 207,18.211,2275.249
2024-11-28 15:09:55,SMP04,Laboratory 207,18.226,2275.553
2024-11-28 15:10:08,SMP04,Laboratory 207,18.226,2275.553
2024-11-28 15:10:20,SMP04,Laboratory 207,18.226,2275.553
2024-11-28 15:10:32,SMP04,Laboratory 207,18.226,2275.553
2024-11-28 15:10:44,SMP04,Laboratory 207,18.226,2275.553
2024-11-28 15:10:56,SMP04,Laboratory 207,18.249,2275.857
2024-11-28 15:11:09,SMP04,Laboratory 207,18.249,2275.857
2024-11-28 15:11:21,SMP04,Laboratory 207,18.249,2275.857
2024-11-28 15:11:33,SMP04,Laboratory 207,18.249,2275.857
2024-11-28 15:11:45,SMP04,Laboratory 207,18.249,2275.857
2024-11-28 15:11:57,SMP04,Laboratory 207,18.253,2276.162
2024-11-28 15:12:09,SMP04,Laboratory 207,18.253,2276.162
2024-11-28 15:12:21,SMP04,Laboratory 207,18.253,2276.162
2024-11-28 15:12:33,SMP04,Laboratory 207,18.253,2276.162
2024-11-28 15:12:45,SMP04,Laboratory 207,18.253,2276.162
2024-11-28 15:12:57,SMP04,Laboratory 207,18.239,2276.465
2024-11-28 15:13:09,SMP04,Laboratory 207,18.239,2276.465
2024-11-28 15:13:22,SMP04,Laboratory 207,18.239,2276.465
2024-11-28 15:13:34,SMP04,Laboratory 207,18.239,2276.465
2024-11-28 15:13:46,SMP04,Laboratory 207,18.239,2276.465
2024-11-28 15:13:58,SMP04,Laboratory 207,18.218,2276.77
2024-11-28 15:14:10,SMP04,Laboratory 207,18.218,2276.77
2024-11-28 15:14:22,SMP04,Laboratory 207,18.218,2276.77
2024-11-28 15:14:34,SMP04,Laboratory 207,18.218,2276.77
2024-11-28 15:14:46,SMP04,Laboratory 207,18.218,2276.77
2024-11-28 15:14:58,SMP04,Laboratory 207,18.252,2277.073
2024-11-28 15:15:10,SMP04,Laboratory 207,18.252,2277.073
2024-11-28 15:15:22,SMP04,Laboratory 207,18.252,2277.073
