Timestamp,Label,Location Name,Power (W),Energy (Wh)
2024-11-28 15:26:06,SMP02,Laboratory 207,0.405,928.184
2024-11-28 15:26:18,SMP02,Laboratory 207,0.405,928.184
2024-11-28 15:26:30,SMP02,Laboratory 207,0.405,928.184
2024-11-28 15:26:42,SMP02,Laboratory 207,0.405,928.184
2024-11-28 15:26:54,SMP02,Laboratory 207,0.405,928.184
2024-11-28 15:27:06,SMP02,Laboratory 207,0.336,928.19
2024-11-28 15:27:18,SMP02,Laboratory 207,0.336,928.19
2024-11-28 15:27:30,SMP02,Laboratory 207,0.336,928.19
2024-11-28 15:27:42,SMP02,Laboratory 207,0.336,928.19
2024-11-28 15:27:54,SMP02,Laboratory 207,0.336,928.19
2024-11-28 15:28:06,SMP02,Laboratory 207,0.37,928.196
2024-11-28 15:28:19,SMP02,Laboratory 207,0.37,928.196
2024-11-28 15:28:31,SMP02,Laboratory 207,0.37,928.196
2024-11-28 15:28:43,SMP02,Laboratory 207,0.37,928.196
2024-11-28 15:28:55,SMP02,Laboratory 207,0.373,928.202
2024-11-28 15:29:07,SMP02,Laboratory 207,0.373,928.202
2024-11-28 15:29:19,SMP02,Laboratory 207,0.373,928.202
2024-11-28 15:29:31,SMP02,Laboratory 207,0.373,928.202
2024-11-28 15:29:43,SMP02,Laboratory 207,0.373,928.202
2024-11-28 15:29:55,SMP02,Laboratory 207,0.348,928.208
2024-11-28 15:30:09,SMP02,Laboratory 207,0.348,928.208
2024-11-28 15:30:21,SMP02,Laboratory 207,0.348,928.208
2024-11-28 15:30:33,SMP02,Laboratory 207,0.348,928.208
2024-11-28 15:30:45,SMP02,Laboratory 207,0.348,928.208
2024-11-28 15:30:57,SMP02,Laboratory 207,0.327,928.214
2024-11-28 15:31:09,SMP02,Laboratory 207,0.327,928.214
2024-11-28 15:31:21,SMP02,Laboratory 207,0.327,928.214
2024-11-28 15:31:33,SMP02,Laboratory 207,0.327,928.214
2024-11-28 15:31:45,SMP02,Laboratory 207,0.327,928.214
2024-11-28 15:31:57,SMP02,Laboratory 207,0.352,928.22
2024-11-28 15:32:09,SMP02,Laboratory 207,0.352,928.22
2024-11-28 15:32:21,SMP02,Laboratory 207,0.352,928.22
2024-11-28 15:32:33,SMP02,Laboratory 207,0.352,928.22
2024-11-28 15:32:46,SMP02,Laboratory 207,0.352,928.22
2024-11-28 15:32:58,SMP02,Laboratory 207,0.331,928.226
2024-11-28 15:33:10,SMP02,Laboratory 207,0.331,928.226
2024-11-28 15:33:22,SMP02,Laboratory 207,0.331,928.226
2024-11-28 15:33:34,SMP02,Laboratory 207,0.331,928.226
2024-11-28 15:33:46,SMP02,Laboratory 207,0.331,928.226
2024-11-28 15:33:58,SMP02,Laboratory 207,0.378,928.231
2024-11-28 15:34:10,SMP02,Laboratory 207,0.378,928.231
2024-11-28 15:34:22,SMP02,Laboratory 207,0.378,928.231
2024-11-28 15:34:34,SMP02,Laboratory 207,0.378,928.231
2024-11-28 15:34:46,SMP02,Laboratory 207,0.378,928.231
2024-11-28 15:34:58,SMP02,Laboratory 207,0.379,928.237
2024-11-28 15:35:10,SMP02,Laboratory 207,0.379,928.237
2024-11-28 15:35:23,SMP02,Laboratory 207,0.379,928.237
2024-11-28 15:35:35,SMP02,Laboratory 207,0.379,928.237
2024-11-28 15:35:47,SMP02,Laboratory 207,0.379,928.237
2024-11-28 15:35:59,SMP02,Laboratory 207,0.321,928.243
2024-11-28 15:36:11,SMP02,Laboratory 207,0.321,928.243
2024-11-28 15:36:23,SMP02,Laboratory 207,0.321,928.243
2024-11-28 15:36:35,SMP02,Laboratory 207,0.321,928.243
2024-11-28 15:36:47,SMP02,Laboratory 207,0.321,928.243
2024-11-28 15:36:59,SMP02,Laboratory 207,0.347,928.249
2024-11-28 15:37:11,SMP02,Laboratory 207,0.347,928.249
2024-11-28 15:37:24,SMP02,Laboratory 207,0.347,928.249
2024-11-28 15:37:36,SMP02,Laboratory 207,0.347,928.249
2024-11-28 15:37:48,SMP02,Laboratory 207,0.347,928.249
2024-11-28 15:38:00,SMP02,Laboratory 207,0.37,928.255
2024-11-28 15:38:12,SMP02,Laboratory 207,0.37,928.255
2024-11-28 15:38:24,SMP02,Laboratory 207,0.37,928.255
2024-11-28 15:38:36,SMP02,Laboratory 207,0.37,928.255
2024-11-28 15:38:48,SMP02,Laboratory 207,0.37,928.255
2024-11-28 15:39:00,SMP02,Laboratory 207,0.384,928.261
2024-11-28 15:39:12,SMP02,Laboratory 207,0.384,928.261
2024-11-28 15:39:25,SMP02,Laboratory 207,0.384,928.261
2024-11-28 15:39:37,SMP02,Laboratory 207,0.384,928.261
2024-11-28 15:39:49,SMP02,Laboratory 207,0.384,928.261
2024-11-28 15:40:02,SMP02,Laboratory 207,0.329,928.267
2024-11-28 15:40:14,SMP02,Laboratory 207,0.329,928.267
2024-11-28 15:40:26,SMP02,Laboratory 207,0.329,928.267
2024-11-28 15:40:38,SMP02,Laboratory 207,0.329,928.267
2024-11-28 15:40:50,SMP02,Laboratory 207,0.329,928.267
2024-11-28 15:41:03,SMP02,Laboratory 207,0.365,928.273
2024-11-28 15:41:15,SMP02,Laboratory 207,0.365,928.273
2024-11-28 15:41:27,SMP02,Laboratory 207,0.365,928.273
2024-11-28 15:41:39,SMP02,Laboratory 207,0.365,928.273
2024-11-28 15:41:51,SMP02,Laboratory 207,0.365,928.273
2024-11-28 15:42:03,SMP02,Laboratory 207,0.354,928.279
2024-11-28 15:42:15,SMP02,Laboratory 207,0.354,928.279
2024-11-28 15:42:27,SMP02,Laboratory 207,0.354,928.279
2024-11-28 15:42:39,SMP02,Laboratory 207,0.354,928.279
2024-11-28 15:42:52,SMP02,Laboratory 207,0.354,928.279
2024-11-28 15:43:04,SMP02,Laboratory 207,0.36,928.285
2024-11-28 15:43:16,SMP02,Laboratory 207,0.36,928.285
2024-11-28 15:43:28,SMP02,Laboratory 207,0.36,928.285
2024-11-28 15:43:40,SMP02,Laboratory 207,0.36,928.285
2024-11-28 15:43:52,SMP02,Laboratory 207,0.36,928.285
2024-11-28 15:44:04,SMP02,Laboratory 207,0.322,928.291
2024-11-28 15:44:16,SMP02,Laboratory 207,0.322,928.291
2024-11-28 15:44:28,SMP02,Laboratory 207,0.322,928.291
2024-11-28 15:44:40,SMP02,Laboratory 207,0.322,928.291
2024-11-28 15:44:52,SMP02,Laboratory 207,0.322,928.291
2024-11-28 15:45:04,SMP02,Laboratory 207,0.358,928.297
2024-11-28 15:45:17,SMP02,Laboratory 207,0.358,928.297
2024-11-28 15:45:29,SMP02,Laboratory 207,0.358,928.297
2024-11-28 15:45:41,SMP02,Laboratory 207,0.358,928.297
2024-11-28 15:45:53,SMP02,Laboratory 207,0.358,928.297
2024-11-28 15:46:05,SMP02,Laboratory 207,0.327,928.303
2024-11-28 15:46:17,SMP02,Laboratory 207,0.327,928.303
2024-11-28 15:46:30,SMP02,Laboratory 207,0.327,928.303
2024-11-28 15:46:42,SMP02,Laboratory 207,0.327,928.303
2024-11-28 15:46:54,SMP02,Laboratory 207,0.327,928.303
2024-11-28 15:47:06,SMP02,Laboratory 207,0.378,928.309
2024-11-28 15:47:18,SMP02,Laboratory 207,0.378,928.309
2024-11-28 15:47:30,SMP02,Laboratory 207,0.378,928.309
2024-11-28 15:47:42,SMP02,Laboratory 207,0.378,928.309
2024-11-28 15:47:55,SMP02,Laboratory 207,0.371,928.309
2024-11-28 15:48:07,SMP02,Laboratory 207,0.371,928.315
2024-11-28 15:48:19,SMP02,Laboratory 207,0.371,928.315
2024-11-28 15:48:31,SMP02,Laboratory 207,0.371,928.315
2024-11-28 15:48:43,SMP02,Laboratory 207,0.371,928.315
2024-11-28 15:48:55,SMP02,Laboratory 207,0.368,928.321
2024-11-28 15:49:07,SMP02,Laboratory 207,0.368,928.321
2024-11-28 15:49:19,SMP02,Laboratory 207,0.368,928.321
2024-11-28 15:49:31,SMP02,Laboratory 207,0.368,928.321
2024-11-28 15:49:43,SMP02,Laboratory 207,0.368,928.321
2024-11-28 15:49:55,SMP02,Laboratory 207,0.367,928.326
2024-11-28 15:50:09,SMP02,Laboratory 207,0.367,928.326
2024-11-28 15:50:21,SMP02,Laboratory 207,0.367,928.326
2024-11-28 15:50:33,SMP02,Laboratory 207,0.367,928.326
2024-11-28 15:50:45,SMP02,Laboratory 207,0.367,928.326
2024-11-28 15:50:57,SMP02,Laboratory 207,0.363,928.333
2024-11-28 15:51:09,SMP02,Laboratory 207,0.363,928.333
2024-11-28 15:51:21,SMP02,Laboratory 207,0.363,928.333
2024-11-28 15:51:34,SMP02,Laboratory 207,0.363,928.333
2024-11-28 15:51:46,SMP02,Laboratory 207,0.363,928.333
2024-11-28 15:51:58,SMP02,Laboratory 207,0.326,928.339
2024-11-28 15:52:10,SMP02,Laboratory 207,0.326,928.339
2024-11-28 15:52:22,SMP02,Laboratory 207,0.326,928.339
2024-11-28 15:52:34,SMP02,Laboratory 207,0.326,928.339
2024-11-28 15:52:46,SMP02,Laboratory 207,0.326,928.339
2024-11-28 15:52:58,SMP02,Laboratory 207,0.33,928.344
2024-11-28 15:53:10,SMP02,Laboratory 207,0.33,928.344
2024-11-28 15:53:22,SMP02,Laboratory 207,0.33,928.344
2024-11-28 15:53:34,SMP02,Laboratory 207,0.33,928.344
2024-11-28 15:53:46,SMP02,Laboratory 207,0.33,928.344
2024-11-28 15:53:59,SMP02,Laboratory 207,0.354,928.35
2024-11-28 15:54:11,SMP02,Laboratory 207,0.354,928.35
2024-11-28 15:54:23,SMP02,Laboratory 207,0.354,928.35
2024-11-28 15:54:35,SMP02,Laboratory 207,0.354,928.35
2024-11-28 15:54:47,SMP02,Laboratory 207,0.354,928.35
2024-11-28 15:54:59,SMP02,Laboratory 207,0.35,928.356
2024-11-28 15:55:11,SMP02,Laboratory 207,0.35,928.356
2024-11-28 15:55:23,SMP02,Laboratory 207,0.35,928.356
2024-11-28 15:55:35,SMP02,Laboratory 207,0.35,928.356
2024-11-28 15:55:47,SMP02,Laboratory 207,0.35,928.356
2024-11-28 15:55:59,SMP02,Laboratory 207,0.33,928.362
2024-11-28 15:56:11,SMP02,Laboratory 207,0.33,928.362
2024-11-28 15:56:24,SMP02,Laboratory 207,0.33,928.362
2024-11-28 15:56:36,SMP02,Laboratory 207,0.33,928.362
2024-11-28 15:56:48,SMP02,Laboratory 207,0.33,928.362
2024-11-28 15:57:00,SMP02,Laboratory 207,0.32,928.368
2024-11-28 15:57:12,SMP02,Laboratory 207,0.32,928.368
2024-11-28 15:57:24,SMP02,Laboratory 207,0.32,928.368
2024-11-28 15:57:36,SMP02,Laboratory 207,0.32,928.368
2024-11-28 15:57:48,SMP02,Laboratory 207,0.32,928.368
2024-11-28 15:58:00,SMP02,Laboratory 207,0.397,928.374
2024-11-28 15:58:12,SMP02,Laboratory 207,0.397,928.374
2024-11-28 15:58:25,SMP02,Laboratory 207,0.397,928.374
2024-11-28 15:58:37,SMP02,Laboratory 207,0.397,928.374
2024-11-28 15:58:49,SMP02,Laboratory 207,0.397,928.374
2024-11-28 15:59:01,SMP02,Laboratory 207,0.334,928.38
2024-11-28 15:59:13,SMP02,Laboratory 207,0.334,928.38
2024-11-28 15:59:25,SMP02,Laboratory 207,0.334,928.38
2024-11-28 15:59:37,SMP02,Laboratory 207,0.334,928.38
2024-11-28 15:59:49,SMP02,Laboratory 207,0.334,928.38
2024-11-28 16:00:03,SMP02,Laboratory 207,0.33,928.386
2024-11-28 16:00:15,SMP02,Laboratory 207,0.33,928.386
2024-11-28 16:00:28,SMP02,Laboratory 207,0.33,928.386
2024-11-28 16:00:40,SMP02,Laboratory 207,0.33,928.386
2024-11-28 16:00:52,SMP02,Laboratory 207,0.33,928.386
2024-11-28 16:01:04,SMP02,Laboratory 207,56.563,928.864
2024-11-28 16:01:16,SMP02,Laboratory 207,56.563,928.864
2024-11-28 16:01:28,SMP02,Laboratory 207,56.563,928.864
2024-11-28 16:01:40,SMP02,Laboratory 207,56.563,928.864
2024-11-28 16:01:52,SMP02,Laboratory 207,56.563,928.864
2024-11-28 16:02:04,SMP02,Laboratory 207,56.425,929.803
2024-11-28 16:02:17,SMP02,Laboratory 207,56.425,929.803
2024-11-28 16:02:29,SMP02,Laboratory 207,56.425,929.803
2024-11-28 16:02:41,SMP02,Laboratory 207,56.425,929.803
2024-11-28 16:02:53,SMP02,Laboratory 207,56.425,929.803
2024-11-28 16:03:05,SMP02,Laboratory 207,56.424,930.743
2024-11-28 16:03:17,SMP02,Laboratory 207,56.424,930.743
2024-11-28 16:03:29,SMP02,Laboratory 207,56.424,930.743
2024-11-28 16:03:41,SMP02,Laboratory 207,56.424,930.743
2024-11-28 16:03:53,SMP02,Laboratory 207,56.424,930.743
2024-11-28 16:04:05,SMP02,Laboratory 207,56.522,931.686
2024-11-28 16:04:17,SMP02,Laboratory 207,56.522,931.686
2024-11-28 16:04:30,SMP02,Laboratory 207,56.522,931.686
2024-11-28 16:04:42,SMP02,Laboratory 207,56.522,931.686
2024-11-28 16:04:54,SMP02,Laboratory 207,56.522,931.686
2024-11-28 16:05:06,SMP02,Laboratory 207,56.721,932.629
2024-11-28 16:05:18,SMP02,Laboratory 207,56.721,932.629
2024-11-28 16:05:30,SMP02,Laboratory 207,56.721,932.629
2024-11-28 16:05:42,SMP02,Laboratory 207,56.721,932.629
2024-11-28 16:05:54,SMP02,Laboratory 207,56.721,932.629
2024-11-28 16:06:06,SMP02,Laboratory 207,56.746,933.574
2024-11-28 16:06:18,SMP02,Laboratory 207,56.746,933.574
2024-11-28 16:06:30,SMP02,Laboratory 207,56.746,933.574
2024-11-28 16:06:42,SMP02,Laboratory 207,56.746,933.574
2024-11-28 16:06:55,SMP02,Laboratory 207,56.766,933.574
2024-11-28 16:07:07,SMP02,Laboratory 207,56.766,934.519
2024-11-28 16:07:19,SMP02,Laboratory 207,56.766,934.519
2024-11-28 16:07:31,SMP02,Laboratory 207,56.766,934.519
2024-11-28 16:07:43,SMP02,Laboratory 207,56.766,934.519
2024-11-28 16:07:55,SMP02,Laboratory 207,56.782,935.467
2024-11-28 16:08:07,SMP02,Laboratory 207,56.782,935.467
2024-11-28 16:08:19,SMP02,Laboratory 207,56.782,935.467
2024-11-28 16:08:31,SMP02,Laboratory 207,56.782,935.467
2024-11-28 16:08:43,SMP02,Laboratory 207,56.782,935.467
2024-11-28 16:08:56,SMP02,Laboratory 207,56.88,936.414
2024-11-28 16:09:08,SMP02,Laboratory 207,56.88,936.414
2024-11-28 16:09:20,SMP02,Laboratory 207,56.88,936.414
2024-11-28 16:09:32,SMP02,Laboratory 207,56.88,936.414
2024-11-28 16:09:44,SMP02,Laboratory 207,56.88,936.414
2024-11-28 16:09:56,SMP02,Laboratory 207,56.579,937.359
2024-11-28 16:10:09,SMP02,Laboratory 207,56.579,937.359
2024-11-28 16:10:21,SMP02,Laboratory 207,56.579,937.359
2024-11-28 16:10:34,SMP02,Laboratory 207,56.579,937.359
2024-11-28 16:10:46,SMP02,Laboratory 207,56.579,937.359
2024-11-28 16:10:58,SMP02,Laboratory 207,0.41,937.601
2024-11-28 16:11:10,SMP02,Laboratory 207,0.41,937.601
2024-11-28 16:11:22,SMP02,Laboratory 207,0.41,937.601
2024-11-28 16:11:34,SMP02,Laboratory 207,0.41,937.601
2024-11-28 16:11:46,SMP02,Laboratory 207,0.41,937.601
2024-11-28 16:11:58,SMP02,Laboratory 207,0.357,937.607
2024-11-28 16:12:10,SMP02,Laboratory 207,0.357,937.607
2024-11-28 16:12:22,SMP02,Laboratory 207,0.357,937.607
2024-11-28 16:12:35,SMP02,Laboratory 207,0.357,937.607
2024-11-28 16:12:47,SMP02,Laboratory 207,0.357,937.607
2024-11-28 16:12:59,SMP02,Laboratory 207,0.348,937.613
2024-11-28 16:13:11,SMP02,Laboratory 207,0.348,937.613
2024-11-28 16:13:23,SMP02,Laboratory 207,0.348,937.613
2024-11-28 16:13:35,SMP02,Laboratory 207,0.348,937.613
2024-11-28 16:13:47,SMP02,Laboratory 207,0.348,937.613
2024-11-28 16:13:59,SMP02,Laboratory 207,0.332,937.619
2024-11-28 16:14:11,SMP02,Laboratory 207,0.332,937.619
2024-11-28 16:14:23,SMP02,Laboratory 207,0.332,937.619
2024-11-28 16:14:36,SMP02,Laboratory 207,0.332,937.619
2024-11-28 16:14:48,SMP02,Laboratory 207,0.332,937.619
2024-11-28 16:15:00,SMP02,Laboratory 207,0.354,937.625
2024-11-28 16:15:12,SMP02,Laboratory 207,0.354,937.625
2024-11-28 16:15:24,SMP02,Laboratory 207,0.354,937.625
2024-11-28 16:15:36,SMP02,Laboratory 207,0.354,937.625
2024-11-28 16:15:48,SMP02,Laboratory 207,0.354,937.625
2024-11-28 16:16:00,SMP02,Laboratory 207,0.342,937.631
2024-11-28 16:16:12,SMP02,Laboratory 207,0.342,937.631
2024-11-28 16:16:24,SMP02,Laboratory 207,0.342,937.631
2024-11-28 16:16:37,SMP02,Laboratory 207,0.342,937.631
2024-11-28 16:16:49,SMP02,Laboratory 207,0.342,937.631
2024-11-28 16:17:01,SMP02,Laboratory 207,0.336,937.637
2024-11-28 16:17:13,SMP02,Laboratory 207,0.336,937.637
2024-11-28 16:17:25,SMP02,Laboratory 207,0.336,937.637
2024-11-28 16:17:37,SMP02,Laboratory 207,0.336,937.637
2024-11-28 16:17:49,SMP02,Laboratory 207,0.336,937.637
2024-11-28 16:18:02,SMP02,Laboratory 207,0.367,937.643
2024-11-28 16:18:14,SMP02,Laboratory 207,0.367,937.643
2024-11-28 16:18:27,SMP02,Laboratory 207,0.367,937.643
2024-11-28 16:18:39,SMP02,Laboratory 207,0.367,937.643
2024-11-28 16:18:51,SMP02,Laboratory 207,0.367,937.643
2024-11-28 16:19:03,SMP02,Laboratory 207,0.317,937.649
2024-11-28 16:19:16,SMP02,Laboratory 207,0.317,937.649
2024-11-28 16:19:28,SMP02,Laboratory 207,0.317,937.649
2024-11-28 16:19:40,SMP02,Laboratory 207,0.317,937.649
2024-11-28 16:19:52,SMP02,Laboratory 207,0.317,937.649
2024-11-28 16:20:05,SMP02,Laboratory 207,0.356,937.655
2024-11-28 16:20:18,SMP02,Laboratory 207,0.356,937.655
2024-11-28 16:20:30,SMP02,Laboratory 207,0.356,937.655
2024-11-28 16:20:42,SMP02,Laboratory 207,0.356,937.655
2024-11-28 16:20:54,SMP02,Laboratory 207,0.356,937.655
2024-11-28 16:21:06,SMP02,Laboratory 207,0.374,937.661
2024-11-28 16:21:18,SMP02,Laboratory 207,0.374,937.661
2024-11-28 16:21:31,SMP02,Laboratory 207,0.374,937.661
2024-11-28 16:21:43,SMP02,Laboratory 207,0.374,937.661
2024-11-28 16:21:55,SMP02,Laboratory 207,0.393,937.661
2024-11-28 16:22:07,SMP02,Laboratory 207,0.393,937.666
2024-11-28 16:22:19,SMP02,Laboratory 207,0.393,937.666
2024-11-28 16:22:31,SMP02,Laboratory 207,0.393,937.666
2024-11-28 16:22:43,SMP02,Laboratory 207,0.393,937.666
2024-11-28 16:22:55,SMP02,Laboratory 207,0.367,937.672
2024-11-28 16:23:07,SMP02,Laboratory 207,0.367,937.672
2024-11-28 16:23:19,SMP02,Laboratory 207,0.367,937.672
2024-11-28 16:23:32,SMP02,Laboratory 207,0.367,937.672
2024-11-28 16:23:44,SMP02,Laboratory 207,0.367,937.672
2024-11-28 16:23:56,SMP02,Laboratory 207,0.375,937.678
2024-11-28 16:24:08,SMP02,Laboratory 207,0.375,937.678
2024-11-28 16:24:20,SMP02,Laboratory 207,0.375,937.678
2024-11-28 16:24:32,SMP02,Laboratory 207,0.375,937.678
2024-11-28 16:24:44,SMP02,Laboratory 207,0.375,937.678
2024-11-28 16:24:56,SMP02,Laboratory 207,0.367,937.684
2024-11-28 16:25:08,SMP02,Laboratory 207,0.367,937.684
2024-11-28 16:25:20,SMP02,Laboratory 207,0.367,937.684
2024-11-28 16:25:32,SMP02,Laboratory 207,0.367,937.684
2024-11-28 16:25:45,SMP02,Laboratory 207,0.367,937.684
2024-11-28 16:25:57,SMP02,Laboratory 207,0.379,937.69
2024-11-28 16:26:09,SMP02,Laboratory 207,0.379,937.69
2024-11-28 16:26:21,SMP02,Laboratory 207,0.379,937.69
2024-11-28 16:26:33,SMP02,Laboratory 207,0.379,937.69
2024-11-28 16:26:45,SMP02,Laboratory 207,0.379,937.69
2024-11-28 16:26:57,SMP02,Laboratory 207,0.348,937.696
2024-11-28 16:27:09,SMP02,Laboratory 207,0.348,937.696
2024-11-28 16:27:27,SMP02,Laboratory 207,0.348,937.696
2024-11-28 16:27:39,SMP02,Laboratory 207,0.348,937.696
2024-11-28 16:27:51,SMP02,Laboratory 207,0.348,937.696
2024-11-28 16:28:04,SMP02,Laboratory 207,0.368,937.702
2024-11-28 16:28:16,SMP02,Laboratory 207,0.368,937.702
2024-11-28 16:28:28,SMP02,Laboratory 207,0.368,937.702
2024-11-28 16:28:40,SMP02,Laboratory 207,0.368,937.702
2024-11-28 16:28:52,SMP02,Laboratory 207,0.368,937.702
2024-11-28 16:29:04,SMP02,Laboratory 207,0.358,937.708
2024-11-28 16:29:16,SMP02,Laboratory 207,0.358,937.708
2024-11-28 16:29:28,SMP02,Laboratory 207,0.358,937.708
2024-11-28 16:29:40,SMP02,Laboratory 207,0.358,937.708
2024-11-28 16:29:52,SMP02,Laboratory 207,0.358,937.708
2024-11-28 16:30:06,SMP02,Laboratory 207,0.352,937.714
2024-11-28 16:30:18,SMP02,Laboratory 207,0.352,937.714
2024-11-28 16:30:30,SMP02,Laboratory 207,0.352,937.714
2024-11-28 16:30:42,SMP02,Laboratory 207,0.352,937.714
2024-11-28 16:30:54,SMP02,Laboratory 207,0.352,937.714
2024-11-28 16:31:06,SMP02,Laboratory 207,0.345,937.72
2024-11-28 16:31:19,SMP02,Laboratory 207,0.345,937.72
2024-11-28 16:31:31,SMP02,Laboratory 207,0.345,937.72
2024-11-28 16:31:43,SMP02,Laboratory 207,0.345,937.72
2024-11-28 16:31:55,SMP02,Laboratory 207,0.328,937.725
2024-11-28 16:32:07,SMP02,Laboratory 207,0.328,937.725
2024-11-28 16:32:19,SMP02,Laboratory 207,0.328,937.725
2024-11-28 16:32:31,SMP02,Laboratory 207,0.328,937.725
2024-11-28 16:32:43,SMP02,Laboratory 207,0.328,937.725
2024-11-28 16:32:55,SMP02,Laboratory 207,0.402,937.731
2024-11-28 16:33:07,SMP02,Laboratory 207,0.402,937.731
2024-11-28 16:33:20,SMP02,Laboratory 207,0.402,937.731
2024-11-28 16:33:32,SMP02,Laboratory 207,0.402,937.731
2024-11-28 16:33:44,SMP02,Laboratory 207,0.402,937.731
2024-11-28 16:33:56,SMP02,Laboratory 207,0.357,937.737
2024-11-28 16:34:08,SMP02,Laboratory 207,0.357,937.737
2024-11-28 16:34:20,SMP02,Laboratory 207,0.357,937.737
2024-11-28 16:34:32,SMP02,Laboratory 207,0.357,937.737
2024-11-28 16:34:44,SMP02,Laboratory 207,0.357,937.737
2024-11-28 16:34:56,SMP02,Laboratory 207,0.343,937.743
2024-11-28 16:35:09,SMP02,Laboratory 207,0.343,937.743
2024-11-28 16:35:21,SMP02,Laboratory 207,0.343,937.743
2024-11-28 16:35:33,SMP02,Laboratory 207,0.343,937.743
2024-11-28 16:35:45,SMP02,Laboratory 207,0.343,937.743
2024-11-28 16:35:57,SMP02,Laboratory 207,0.33,937.749
2024-11-28 16:36:09,SMP02,Laboratory 207,0.33,937.749
2024-11-28 16:36:22,SMP02,Laboratory 207,0.33,937.749
2024-11-28 16:36:34,SMP02,Laboratory 207,0.33,937.749
2024-11-28 16:36:46,SMP02,Laboratory 207,0.33,937.749
2024-11-28 16:36:58,SMP02,Laboratory 207,0.317,937.755
2024-11-28 16:37:10,SMP02,Laboratory 207,0.317,937.755
2024-11-28 16:37:22,SMP02,Laboratory 207,0.317,937.755
2024-11-28 16:37:34,SMP02,Laboratory 207,0.317,937.755
2024-11-28 16:37:46,SMP02,Laboratory 207,0.317,937.755
2024-11-28 16:37:58,SMP02,Laboratory 207,0.351,937.761
2024-11-28 16:38:11,SMP02,Laboratory 207,0.351,937.761
2024-11-28 16:38:23,SMP02,Laboratory 207,0.351,937.761
2024-11-28 16:38:35,SMP02,Laboratory 207,0.351,937.761
2024-11-28 16:38:47,SMP02,Laboratory 207,0.351,937.761
2024-11-28 16:38:59,SMP02,Laboratory 207,0.339,937.766
2024-11-28 16:39:11,SMP02,Laboratory 207,0.339,937.766
2024-11-28 16:39:23,SMP02,Laboratory 207,0.339,937.766
2024-11-28 16:39:35,SMP02,Laboratory 207,0.339,937.766
2024-11-28 16:39:47,SMP02,Laboratory 207,0.339,937.766
2024-11-28 16:39:59,SMP02,Laboratory 207,0.327,937.772
2024-11-28 16:40:13,SMP02,Laboratory 207,0.327,937.772
2024-11-28 16:40:25,SMP02,Laboratory 207,0.327,937.772
2024-11-28 16:40:37,SMP02,Laboratory 207,0.327,937.772
2024-11-28 16:40:49,SMP02,Laboratory 207,0.327,937.772
2024-11-28 16:41:01,SMP02,Laboratory 207,0.371,937.778
2024-11-28 16:41:13,SMP02,Laboratory 207,0.371,937.778
2024-11-28 16:41:25,SMP02,Laboratory 207,0.371,937.778
2024-11-28 16:41:37,SMP02,Laboratory 207,0.371,937.778
2024-11-28 16:41:50,SMP02,Laboratory 207,0.371,937.778
2024-11-28 16:42:02,SMP02,Laboratory 207,0.347,937.784
2024-11-28 16:42:14,SMP02,Laboratory 207,0.347,937.784
2024-11-28 16:42:26,SMP02,Laboratory 207,0.347,937.784
2024-11-28 16:42:38,SMP02,Laboratory 207,0.347,937.784
2024-11-28 16:42:50,SMP02,Laboratory 207,0.347,937.784
2024-11-28 16:43:02,SMP02,Laboratory 207,0.338,937.79
2024-11-28 16:43:14,SMP02,Laboratory 207,0.338,937.79
2024-11-28 16:43:26,SMP02,Laboratory 207,0.338,937.79
2024-11-28 16:43:38,SMP02,Laboratory 207,0.338,937.79
2024-11-28 16:43:50,SMP02,Laboratory 207,0.338,937.79
2024-11-28 16:44:02,SMP02,Laboratory 207,0.348,937.796
2024-11-28 16:44:15,SMP02,Laboratory 207,0.348,937.796
2024-11-28 16:44:27,SMP02,Laboratory 207,0.348,937.796
2024-11-28 16:44:39,SMP02,Laboratory 207,0.348,937.796
2024-11-28 16:44:51,SMP02,Laboratory 207,0.348,937.796
2024-11-28 16:45:03,SMP02,Laboratory 207,0.368,937.801
2024-11-28 16:45:15,SMP02,Laboratory 207,0.368,937.801
2024-11-28 16:45:27,SMP02,Laboratory 207,0.368,937.801
